Id,Content,Sentiment
9.55E+17,b i want to care i want to get jealous i want to ask i want to demand i want affection i wan youuuuu ahuhuhuhuu pero joke ra ,Positive
9.55E+17,b if you dont reciprocate affection given to you by your significant other then you don x99t deserve them ,Positive
9.55E+17,b i dont think anything expresses affection more raw and powerfully than this babys names tweets ,Positive
9.55E+17,b affection between men and women ,Positive
9.55E+17,b rt at_user at_user at_user at_user at_user not a mention of this subject once movie does well at bo will not be a sur ,Positive
9.55E+17,b rt at_user kim junmyeon more like the object of my affection deserves nothing but protection ,Positive
9.55E+17,b at_user goku would wait patiently as he was kissed n nhe was always so confused when chi chi did this he k url,Positive
9.55E+17,b i just want luv and affection pls ,Positive
9.55E+17,b rt at_user i guess once you get married your spouse decides they don x99t have to give you as much affection as they used to xb8 ,Positive
9.55E+17,b don x99t confuse affection for love ,Positive
9.55E+17,b rt at_user affection 2 url,Positive
9.55E+17,b rt at_user when you feel another level of affection for tinde n nits yudkbh for you n n 100episodesofyudkbh ,Positive
9.55E+17,b rt at_user nowdays n nin relationships n nbreakup patchup drama lasts much longer then love affection n n only_thaughts_not_going_throu ,Positive
9.55E+17,b rt at_user at_user friendship and affection ngustave leonard de jonghe belgian 1829 1893 n n at_user historyo ,Positive
9.55E+17,b affection 2 url,Positive
9.55E+17,b rt at_user can u deepthroat all this fuckin affection bro ,Positive
9.55E+17,b rt at_user the proper and mature way to fall in love time affection comfort trust and respect anything worth rushing isn x99t wort ,Positive
9.55E+17,b rt at_user big sister drops to her knees to show affection to newborn photo by james irwin url,Positive
9.55E+17,b rt at_user neglect by successive govts on quality public education has resulted in the rise of unregistered edu centers amp seminaries ,Positive
9.55E+17,b rt at_user it x99s disgusting when a man uses lesbian porn to get off on but as soon as he sees a lesbian couple showing affection in public ,Positive
9.55E+17,b rt at_user t 2589 nothing in the world can replace the love and affection and belief of the well wishers i am blessed and so grat ,Positive
9.55E+17,b x9cspoil her with time love amp affection ,Positive
9.55E+17,b julia kimberley i understanding your kind affection i love you too much your kind affection thank you so much i just relaxed happy dear bye ,Positive
9.55E+17,b rt at_user i x99m satisfied now that you finally realize i am no longer the woman who was content with the scraps of attention affectio ,Positive
9.55E+17,b rt at_user true and honest public affection between married peers url,Positive
9.55E+17,b rt at_user when you feel another level of affection for tinde n nits yudkbh for you n n 100episodesofyudkbh ,Positive
9.55E+17,b anybody wants to talk to me or wanr unlimited love and affection hmu i am in a great mood today ,Positive
9.55E+17,b rt at_user neglect by successive govts on quality public education has resulted in the rise of unregistered edu centers amp seminaries ,Positive
9.55E+17,b i really go through life these day with no struggles everything is smooth the right steps made the big steps url,Positive
9.55E+17,b rt at_user having ur love amp affection reciprocated and possibly exceeded is deadass the best feeling ,Positive
9.55E+17,b rt at_user i barely find anybody attractive i barely feel an affection for anybody but when i do i fall so deep so hard it x99s ridi ,Positive
9.55E+17,b rt at_user meinmychildhood nreceive gr8 luv n affection from family membrz ,Positive
9.55E+17,b at_user same i d fight him in a parking lot with love and affection ,Positive
9.55E+17,b i x99m not one to crave affection but damn i x99m in the mood to be babied ,Positive
9.55E+17,b rt at_user under the sea n n yoonkook au jungkook is the youngest son of the royal mermaid family and one day while exploring t ,Positive
9.55E+17,b rt at_user if you dont want a pit bull then dont get one don x99t make a commercial telling people to ban them when there are good p ,Positive
9.55E+17,b hot chocolate uwu am i affectionate it really depends on the person jshsj i show affection in weird ways tbh if url,Positive
9.55E+17,b rt at_user true and honest public affection between married peers url,Positive
9.55E+17,b at_user said with affection matey url,Positive
9.55E+17,b rt at_user never beg for attention commitment affection time or effort if someone doesn x99t willingly give you these things with ,Positive
9.55E+17,b when you feel another level of affection for tinde n nits yudkbh for you n n 100episodesofyudkbh ,Positive
9.55E+17,b rt at_user the proper and mature way to fall in love time affection comfort trust and respect anything worth rushing isn x99t wort ,Positive
9.55E+17,b rt at_user i crave physical affection like cuddling holding hands having my hair played with hold my leg while you drive all o ,Positive
9.55E+17,b at_user i dream of being a danc uh i mean being a man worthy of your affection ,Positive
9.55E+17,b rt at_user at_user at_user there s always been an anti american sentiment in france mainly because they re ashamed at w ,Positive
9.55E+17,b rt at_user i want intimacy i need care and affection and love and softness all the time ,Positive
9.55E+17,b rt at_user at_user at_user at_user at_user at_user at_user at_user at_user at_user at_user,Positive
9.55E+17,b rt at_user xbeterra female beagle senior sundays nterra is a very friendly and sweet girl but unfortunately is blind and deaf she love ,Positive
9.55E+17,b rt at_user meinmychildhood nreceive gr8 luv n affection from family membrz ,Positive
9.55E+17,b rt at_user boo who ain x99t my boo can x99t catch all these feelings attention affection loyalty shiiit whatever you want xb8 ,Positive
9.55E+17,b rt at_user i want intimacy i need care and affection and love and softness all the time ,Positive
9.55E+17,b rt at_user it s nationalhugday did you know that one of the hardest challenges for families facing autism is the problem of touch ,Positive
9.55E+17,b you are you so cute i m trembling in affection for you don t overwork yourself okay i can t have you getting sic url,Positive
9.55E+17,b at_user at_user clearly a savage beast undeserving of affection url,Positive
9.55E+17,b rt at_user i crave physical affection like cuddling holding hands having my hair played with hold my leg while you drive all o ,Positive
9.55E+17,b at_user at_user at_user i usually enjoy being approached with respect and affection i used to enjoy mak url,Positive
9.55E+17,b rt at_user meinmychildhood nreceive gr8 luv n affection from family membrz ,Positive
9.55E+17,b rt at_user at_user at_user at_user at_user at_user at_user someone asked whether they cut out the ,Positive
9.55E+17,b all we want is their time attention affection and the feeling of protection and support but so many don t understand any of this ,Positive
9.55E+17,b at_user at_user at_user god bless you for having such affection for your opponent ,Positive
9.55E+17,b rt at_user t 2589 nothing in the world can replace the love and affection and belief of the well wishers i am blessed and so grat ,Positive
9.55E+17,b rt at_user at_user at_user at_user at_user at_user at_user at_user at_user at_user at_user,Positive
9.55E+17,b rt at_user meinmychildhood nreceive gr8 luv n affection from family membrz ,Positive
9.55E+17,b rt at_user a case cause someone getting sued and gone have to reimburse me for wasting my money love amp affection time etc url,Positive
9.55E+17,b rt at_user at_user friendship and affection ngustave leonard de jonghe belgian 1829 1893 n n at_user historyo ,Positive
9.55E+17,b rt at_user i crave physical affection like cuddling holding hands having my hair played with hold my leg while you drive all o ,Positive
9.55E+17,b friends why do you put all your love and trust into anyone that shows you any form of affection nme url,Positive
9.55E+17,b rt at_user true and honest public affection between married peers url,Positive
9.55E+17,b rt at_user i want intimacy i need care and affection and love and softness all the time ,Positive
9.55E+17,b rt at_user pic hq 170121 seventeen at myeongdong fansign jeonghan affection url,Positive
9.55E+17,b at_user at_user at_user at_user at_user at_user at_user at_user url,Positive
9.55E+17,b rt at_user at_user nfor you with all my affection and love i congratulate you the birthday today january 20 with all my heart al ,Positive
9.55E+17,b rt at_user parents say shit like x9ci buy you anything you want i x99m not a bad parent but will yell at you for everything put you down ma ,Positive
9.55E+17,b nowdays n nin relationships n nbreakup patchup drama lasts much longer then love affection n n only_thaughts_not_going_through ,Positive
9.55E+17,b sometimes people just gain natural affection towards those who are complete weirdos paranoid full of imagination url,Positive
9.55E+17,b rt at_user never beg for attention commitment affection time or effort if someone doesn x99t willingly give you these things with ,Positive
9.55E+17,b at_user this lady does not seem to be knowing what terrorism is and comparing it with love and affection ,Positive
9.55E+17,b rt at_user i am in need of lots of attention and affection when you hold back on those 2 things i feel like you do not love me anymore ,Positive
9.55E+17,b rt at_user so no love and affection url,Positive
